phi,beta,p10,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
1.041230681,1.868985782,-4.538181874,0.128467449,3.36E-09,7.41E-10,0.616638887,1.71E-08,1.05E-07,0.007474385,0.000246938,0.005875803,0.792199222,3.52E-09,0.00010289,5.326070743,0.087904261,0.207868153,2.584444146,0.001536011,1.721279734,3.698385664,0.083360559
1.016855335,2.90370899,-3.42509882,0.067060405,0.001830421,0.00624979,0.515127539,1.00E-11,5.97E-09,0.000116241,0.144019807,2.06E-06,0.760380185,0.001919399,1.12E-09,6.385172199,0.136707304,0.158708599,3.623231927,1.13E-06,3.240487589,3.364461386,0.055611121
1.024647832,3.163792372,-4.275666455,0.126698252,2.00E-08,0.00131828,0.559826002,1.33E-10,1.46E-06,1.81E-05,0.007491066,2.01E-05,0.686829839,6.07E-10,7.20E-20,5.767388716,0.096186681,0.420666005,2.487602796,2.80E-05,2.990978951,2.979055468,0.130266187
1.035881184,2.979630788,-3.881627787,0.098722775,0.002573567,0.000611273,0.62679665,1.57E-05,8.67E-07,0.000120067,0.039106727,5.41E-06,1.072510321,3.54E-06,3.87E-19,6.780665998,0.086183052,0.277051738,2.807513991,1.29E-08,2.466272969,3.117008462,0.098828167
0.769545619,1.999504867,-4.110604466,0.082540946,1.52E-13,0.000621385,0.454194147,3.14E-07,1.42E-10,0.008071502,0.049847721,5.97E-06,0.935661885,3.26E-16,8.76E-17,4.699768225,0.113923553,0.189293477,2.946772868,3.27E-41,2.968995861,3.541068794,0.047765766
1.282745923,2.552495635,-3.874130574,0.090034167,1.61E-11,0.000510204,0.79710352,1.52E-12,0.000996441,0.000290982,0.124153455,2.04E-05,0.74313968,9.32E-08,6.71E-16,7.845214834,0.092018122,0.166232056,3.141286382,8.78E-22,1.825105311,2.91176164,0.106221708
0.865321206,3.71977283,-3.396750863,0.051513733,2.02E-23,0.009029135,0.692873881,1.05E-07,0.001617901,0.000388264,0.000304529,0.002515839,0.695128833,1.33E-05,1.82E-08,6.056182791,0.09274235,0.233564498,2.643683098,4.68E-09,2.518655136,3.033360292,0.011908938
1.2734116,1.869970234,-4.231594856,0.066297821,0.087738707,0.001133016,0.618302652,1.90E-21,1.05E-07,0.00021024,0.047784804,0.00289514,0.856490043,1.38E-19,0.00019768,6.88839494,0.080332875,0.183305793,4.038321279,0.001141487,2.027015544,3.152001724,0.011418978
0.666257279,2.192990331,-3.532200064,0.124058368,2.02E-30,0.002021746,0.519653253,3.83E-12,4.01E-07,0.000320131,0.03943562,0.005107561,0.736866467,0.000419238,3.51E-28,5.479077546,0.1286304,0.236458391,2.527928701,9.04E-05,2.889954875,3.428446183,0.035191276
1.159654892,2.562636127,-4.818607676,0.065773344,1.00E-08,0.00531462,0.632974822,8.11E-15,2.29E-27,3.56E-05,0.072509644,0.005308608,0.970030583,0.407442563,2.09E-26,7.720480031,0.086906625,0.186752125,3.341440864,0.033213531,2.408095969,2.965220873,0.127868871
0.844270257,2.308493844,-3.911558958,0.12556247,1.25E-09,0.002575367,0.567929089,7.98E-07,3.27E-10,0.001443303,0.042602057,0.001697363,0.752206224,0.035910928,1.40E-41,4.856870848,0.122036475,0.358360546,2.929261674,9.68E-05,2.14904325,3.277562994,0.044893202
0.906297042,2.215992636,-4.381969156,0.106929406,0.017578763,0.002348973,0.649742375,6.13E-07,1.69E-11,0.003031266,0.101318802,2.42E-08,0.896152408,0.001163824,2.99E-30,7.947885253,0.096859202,0.281044794,2.49534875,0.001454603,2.237900509,3.501386774,0.009467442
0.857048702,2.498769983,-4.05437551,0.09999716,2.95E-05,0.000318881,0.671833015,0.005379441,9.55E-12,0.015358095,0.119295969,6.98E-08,0.903662877,1.02E-05,2.32E-33,8.560907975,0.092644324,0.30014091,2.723808243,0.021853818,2.079034731,3.843406487,0.01267491
0.813898447,2.671229624,-4.026572551,0.087898723,6.65E-07,0.000192489,0.671264914,0.000769791,5.65E-11,0.000980433,0.122624178,1.62E-08,0.962260573,5.95E-09,7.54E-34,7.939451394,0.092316499,0.176850543,2.726638334,0.001570457,1.550818973,4.002040389,0.020579023
0.960456801,1.861829838,-3.999136696,0.095101643,3.06E-07,2.48E-05,0.564753173,0.001443368,2.57E-15,4.59E-05,0.027455771,6.65E-08,0.712739956,3.00E-10,3.26E-11,4.78274005,0.109080924,0.13430606,3.088317266,1.63E-05,3.382146498,2.618357335,0.160930122
0.894666429,2.477197051,-4.251226778,0.113198812,0.004667283,0.000957082,0.642803655,0.005757861,0.099799003,3.44E-05,0.05091713,2.80E-05,0.746722054,7.91E-07,0.01926453,6.541846926,0.103877593,0.172855594,3.176811989,1.45E-27,2.092632378,3.165499881,0.024587622
0.832597258,2.596553479,-4.023902632,0.123516594,0.000640732,0.000179624,0.5647575,1.99E-11,7.59E-05,5.16E-05,0.029881982,4.12E-07,0.811253379,0.000739753,4.12E-06,6.737779943,0.097603023,0.528221241,3.172845227,3.70E-24,2.507889179,3.373462325,0.024757247
0.688673055,1.61472702,-4.012020729,0.086763772,4.42E-05,2.41E-07,0.620271914,8.21E-10,0.000371195,0.013185697,0.137257757,0.001577117,0.607500304,9.87E-19,9.75E-14,6.147790018,0.117574498,0.133459035,3.565823927,2.37E-15,2.007142826,4.825788759,0.03464181
0.695494881,2.261597576,-4.360341903,0.098463601,0.000143115,1.32E-05,0.539575814,2.51E-07,5.11E-07,5.35E-05,0.045777083,0.012680193,0.512990283,9.57E-14,5.32E-16,5.509178473,0.125993244,0.057531507,3.74909193,2.90E-24,2.896671251,4.487899927,0.038133759
0.757006607,3.112456023,-3.540422583,0.065676578,4.53E-06,9.37E-07,0.596051464,2.92E-08,0.000651919,0.010968283,0.000237317,0.000369286,0.672231694,3.12E-17,8.79E-20,5.283363077,0.099956427,0.406480596,3.05872702,4.13E-17,2.610779738,3.629081508,0.016566647
0.981287017,2.912293448,-3.759119099,0.104392307,1.63E-05,0.002258897,0.410308883,3.36E-13,0.00087573,0.000383808,0.389129348,0.000622068,0.416037551,1.54E-22,0.037385835,6.01355346,0.092390199,0.464875624,2.705433589,0.001883008,2.271977423,3.761846225,0.274098691
1.018871753,3.331957053,-3.805374949,0.0933308,0.002987563,0.000601567,0.423003153,1.01E-07,0.017869457,0.016380306,0.034300057,0.017795559,0.354048815,8.87E-14,1.33E-11,5.970526482,0.087395708,0.516718566,2.481547251,0.007523727,2.090036405,4.103432635,0.174571274
0.817542594,2.475696471,-4.379848664,0.089954214,0.00074112,0.001727977,0.558275744,3.25E-07,5.05E-07,1.98E-06,0.001394042,0.002342305,0.72539384,2.39E-16,0.014989847,5.783031039,0.101614857,0.238489785,2.813076051,2.42E-17,1.984964377,3.890049467,0.131439465
0.951284893,2.193467245,-3.524433895,0.105319435,1.18E-13,0.000204519,0.498036644,1.64E-11,1.19E-11,0.00811613,0.002059514,0.014046323,0.777342985,9.39E-09,4.39E-10,6.593907237,0.090236295,0.422650044,3.530291051,3.39E-21,1.980302509,2.764764061,0.116562654
0.939652108,2.301365745,-4.602772616,0.078973273,2.88E-12,2.62E-08,0.661683256,4.45E-06,1.23E-07,0.000815988,0.032193952,0.003558749,0.919396423,9.82E-08,3.97E-11,6.243651109,0.117283194,0.274657082,2.628544726,1.57E-18,2.601216253,3.708464056,0.025852984
0.89956571,2.234168689,-5.259773737,0.106262442,0.004124197,2.52E-09,0.658828906,0.00188677,0.005253902,0.003072405,0.080557559,0.01265026,1.063292619,0.003661156,2.16E-10,6.38373389,0.127927668,0.345980324,2.696842544,2.01E-17,2.138782076,3.611294634,0.010839782
0.919248776,1.56241018,-4.747614436,0.079194405,8.41E-11,8.71E-08,0.54121262,0.000641798,1.68E-06,0.000229873,0.066175502,0.000594203,0.728193413,1.54E-17,4.88E-06,7.170050087,0.125450646,0.148738584,3.710867725,0.054657419,1.940008835,3.194818853,0.032750128
1.042086391,2.135126003,-4.386753976,0.070319324,1.43E-12,3.42E-10,0.597693235,1.43E-07,1.50E-06,0.008826953,0.131110473,0.04448233,0.885113181,0.005188658,0.000146319,7.190331383,0.115991267,0.18103064,2.893240069,5.61E-09,3.322049427,2.718192625,0.048063431
0.935156322,2.500620327,-5.268850599,0.071677693,0.001529199,4.68E-09,0.710705948,2.36E-19,1.04E-07,1.44E-08,0.083986991,0.000204956,1.276033351,0.002049594,1.91E-10,5.330268722,0.108993431,0.668365623,2.695123967,0.000139891,3.281253317,3.148185018,0.152605667
0.98825334,2.555734252,-3.166564881,0.111632676,0.001522604,2.44E-06,0.511935518,1.15E-13,4.09E-13,8.63E-06,0.010460409,5.97E-05,0.575390277,0.001423425,0.00024511,7.077814124,0.093796536,0.464262244,3.596860049,4.51E-41,1.742160449,3.277849414,0.029539572
0.925740276,2.754246806,-4.92913514,0.072260059,0.001034624,7.34E-06,0.692643646,5.99E-05,3.34E-10,0.001192049,0.007198179,0.000495744,1.296237202,0.001239584,1.93E-16,5.759069571,0.117790721,0.755396175,2.60921412,3.68E-19,3.651949419,3.244038298,0.123946953
0.801474658,1.672160538,-4.142155031,0.108006498,9.33E-19,9.43E-09,0.567300268,0.00123981,1.93E-05,0.001222666,0.000523563,2.57E-05,0.697384625,0.003734889,1.33E-06,5.895377885,0.10729268,0.160265399,3.070505957,7.45E-10,2.418637997,3.316834181,0.095452287
1.120546074,3.164515653,-4.181071602,0.08150777,6.08E-15,1.50E-06,0.664020657,2.94E-06,2.62E-06,0.001143414,4.27E-05,5.81E-05,0.874872026,6.99E-05,0.001596841,6.359002343,0.092425265,0.645590867,2.942342102,2.54E-09,2.039464213,2.871175102,0.062094923
0.750220276,2.596594761,-3.589166953,0.098712577,1.99E-16,0.023317661,0.552629213,1.36E-05,1.28E-34,0.001334729,0.094509421,1.91E-05,0.858457724,7.94E-23,5.28E-06,7.140696744,0.108992099,0.283718166,3.398481931,4.21E-15,3.892380176,3.435975181,0.086577919
0.731956612,2.570574319,-3.675255065,0.0925793,2.17E-16,0.011006013,0.551222689,2.05E-06,3.34E-36,0.005072574,0.121779172,9.01E-06,0.873491191,4.30E-23,2.91E-06,6.900421778,0.108597729,0.515712382,3.296006319,5.92E-14,3.748560413,3.349897667,0.082833925
0.846666479,2.23097631,-4.207025784,0.09555215,3.31E-17,1.10E-05,0.572642638,8.02E-07,2.95E-29,0.001890252,0.130885817,0.002876489,0.86678147,8.31E-16,8.36E-07,7.401917972,0.114673988,0.336868435,3.14862672,1.09E-16,2.847565892,3.262359599,0.142324336
0.905900536,2.860907605,-3.819549244,0.090388143,4.18E-06,0.005431011,0.645870702,2.57E-13,2.07E-17,0.008196281,0.127751068,8.25E-05,0.941100844,1.45E-09,0.002186734,4.292027245,0.090136761,0.338716284,3.151312444,8.07E-20,3.879173822,3.648517748,0.035793748
0.828485752,2.587959671,-4.1178223,0.109043585,5.92E-06,0.000285621,0.577924597,1.84E-10,4.13E-22,0.000211972,0.007653528,0.000197174,0.634100846,8.18E-10,0.000109562,10.76345495,0.105122881,0.251218398,2.856452276,2.50E-12,2.687992505,3.494241765,0.077289395
0.824610607,2.571922557,-4.083415683,0.107249321,6.02E-06,0.000284778,0.583401267,1.07E-10,4.78E-22,0.000279002,0.00779791,0.00019656,0.634135478,8.86E-10,0.000107093,10.8238508,0.105114208,0.369831744,2.843978452,3.70E-12,2.781957396,3.520339756,0.076017614
0.935906139,2.272348389,-4.04341041,0.085267449,9.97E-05,0.011819501,0.626214697,2.28E-19,3.29E-17,3.40E-05,0.000189504,0.000873119,1.057185943,9.17E-07,0.005244215,5.478949928,0.082703267,0.303788142,3.508581119,0.007352,2.18529815,3.189731667,0.070808709
1.078347569,2.632692442,-3.77329616,0.123188445,1.47E-16,4.18E-05,0.565739438,9.35E-24,7.62E-15,0.017349261,0.526486352,0.001807583,0.875336378,1.96E-08,9.14E-12,7.461957576,0.118824517,0.314248539,3.039792258,2.61E-06,1.728741658,3.261303493,0.101472161
0.781524888,2.06969719,-3.855066077,0.066304273,5.60E-24,0.010557866,0.478984075,1.33E-16,0.008854845,1.74E-05,0.000225136,0.003724006,0.583957145,0.216254351,1.47E-06,5.747684276,0.094965592,0.260955722,2.996273471,1.48E-06,2.812921905,3.49426313,0.063066042
0.95882512,2.267888369,-3.75363259,0.077131242,1.86E-27,0.000116559,0.561109328,2.41E-21,2.57E-12,0.000417497,0.00127936,0.001294555,0.611768757,0.018817296,2.79E-05,5.100274112,0.13060577,0.393129464,2.831698812,0.073748855,2.459995771,2.968812295,0.068443422
0.839738399,2.416510362,-3.873380343,0.07104286,7.18E-26,0.030622208,0.602310155,8.20E-26,1.62E-11,2.49E-05,0.05333485,0.000210099,0.851336309,0.034720353,0.000287698,5.595914512,0.127672,0.379999036,2.73252584,6.54E-11,2.251926897,2.912588105,0.0845425
1.016792912,2.597642356,-4.906267079,0.128655091,7.97E-33,2.79E-06,0.505327421,2.84E-17,1.24E-10,0.000226656,0.212874871,0.001923058,0.750009738,0.005866696,0.000217111,7.226388123,0.07702554,0.219604677,2.792947584,1.11E-05,2.50859144,3.223024947,0.069337994
0.751455064,1.723292331,-4.182205331,0.085105375,1.97E-28,0.017435371,0.549565877,2.56E-13,0.057463999,0.003761376,0.072825637,1.66E-07,0.705721277,0.1863729,0.00068025,9.029478225,0.110492033,0.560134164,3.023449413,3.49E-14,2.060833971,3.661695613,0.095502834
1.082088419,2.907135332,-4.041525484,0.103159705,9.26E-24,2.37E-07,0.708785912,0.040538671,1.94E-12,0.001647698,0.011873639,1.86E-12,0.987831662,2.94E-14,1.64E-24,6.813193457,0.095951163,0.73778266,2.601558606,1.12E-06,2.857852856,3.54117018,0.100374892
1.056240957,2.51382847,-4.072955978,0.097784116,2.68E-28,1.88E-07,0.736045242,1.80E-05,1.98E-12,0.001217272,0.012067119,1.47E-12,1.02137774,1.21E-12,1.84E-19,6.351306239,0.097055919,0.773997499,2.794352272,0.000651809,2.46326167,3.36127167,0.068787305
0.886214917,2.113586752,-3.929950395,0.086116674,4.90E-13,0.000247288,0.457989254,3.10E-07,5.55E-18,0.003385074,0.017393916,1.32E-07,0.700766778,2.60E-33,1.20E-20,6.104968514,0.10684475,0.702653365,3.572014944,0.000810613,2.253628425,3.063475468,0.01951223
0.820531669,3.284253064,-3.789166405,0.086893035,9.96E-08,0.000201809,0.718585624,0.00090564,1.50E-23,0.006226302,0.099791613,0.001360133,1.156689176,7.66E-20,2.78E-25,6.438171067,0.078259492,0.968301713,3.557609009,4.55E-08,2.189004819,3.665048082,0.098894619
1.16272561,3.538176751,-3.583993028,0.087373539,0.01278942,0.001210292,0.771431161,0.001558517,1.58E-10,0.001214223,0.054947888,0.007091486,0.72045242,0.514952634,7.44E-12,6.871767065,0.07648863,0.05003391,3.340053534,3.82E-08,3.797600333,3.017648056,0.022106184
0.92580004,3.744350656,-3.919823332,0.067082466,4.16E-06,0.004513783,0.72307284,0.000342601,9.41E-06,0.003852849,0.000456068,0.007854535,0.696060457,6.71E-11,0.035221983,7.510800291,0.083689879,2.80E-05,3.337623297,0.087123916,3.510096712,3.05989894,0.035652229
1.078133118,2.236700343,-3.844231187,0.10666432,5.31E-08,0.002900743,0.658560795,7.86E-06,3.88E-15,0.000990608,0.039143371,0.009283085,1.041413741,3.06E-20,8.80E-20,7.983980236,0.127333887,9.60E-09,2.561076528,8.94E-08,2.516873779,3.450127901,0.04670176
0.910168375,3.988161575,-2.92019955,0.072734048,8.63E-07,0.002627712,0.597766598,1.22E-15,6.32E-08,0.001259466,0.00733056,0.013238959,0.754154439,0.000389684,0.015510441,4.929386144,0.081715489,5.07E-13,4.047368349,0.005338443,2.649819237,3.020950944,0.028794379
1.059252624,3.622879133,-3.209169168,0.071399511,5.90E-11,2.86E-05,0.565355311,1.43E-10,0.031709701,0.004626,0.305459453,0.00192516,0.716176833,6.44E-05,3.58E-09,5.795807333,0.10150973,0.058356467,3.248451163,1.33E-05,2.922921437,4.012139032,0.041553335
0.881964133,2.883320932,-4.343915869,0.05377951,9.23E-09,0.000200776,0.530987064,4.84E-12,4.14E-07,0.000600371,0.04086975,0.001785088,0.846160142,1.65E-12,6.22E-10,6.236783117,0.110709582,0.49220095,3.217985642,6.67E-07,2.504061633,3.663152805,0.045517544
1.038762891,2.026432765,-3.952865894,0.151501164,7.81E-09,0.000213954,0.755547736,3.65E-19,0.051365681,0.000180514,0.019195675,0.004336509,0.962271999,2.71E-25,7.75E-27,6.101295297,0.074465627,0.14977741,2.952776589,1.77E-06,2.453242775,2.750273903,0.12240238
0.989551623,1.974925287,-4.667705115,0.064652175,2.13E-13,0.018229893,0.457413281,3.82E-05,2.14E-08,0.00221549,0.144146707,0.052559352,0.591706935,2.75E-17,7.79E-31,6.962222004,0.141948515,0.242888896,3.64183854,9.46E-11,1.37704829,3.055407972,0.0463194
1.202060386,2.247122217,-3.494923008,0.061330338,1.85E-17,3.27E-06,0.768104856,1.67E-33,5.21E-09,0.000800943,0.06247821,1.70E-06,0.800375804,2.16E-08,2.80E-38,5.162176993,0.118815588,0.250103536,3.506333051,2.17E-19,2.632239696,3.559744153,0.194395048
0.85233729,2.851151531,-4.395024939,0.093556686,3.72E-19,0.000944084,0.648778193,6.98E-12,4.45E-12,0.00460637,0.010699935,0.051527871,0.968331155,6.01E-05,6.58E-45,5.894476549,0.105902006,0.462385585,2.988430275,5.18E-06,2.987089466,2.798893484,0.052145084
1.085181568,2.214924263,-3.29043254,0.091159004,7.58E-22,0.002550101,0.572099146,4.47E-12,2.47E-22,1.01E-06,0.006166915,0.010673291,0.822780056,0.001356868,0.053395269,6.494861991,0.102275904,0.318451724,3.10335944,0.000767317,2.189437119,3.65321063,0.085882096
1.016008502,2.546977437,-4.353251869,0.114543282,7.63E-18,0.000403191,0.658166153,8.13E-17,1.62E-19,3.69E-15,0.251183944,4.25E-07,1.426099843,8.63E-16,4.50E-27,5.132921586,0.110460378,0.392931113,3.348098978,0.005404789,1.786538464,3.038812251,0.058326444
1.073021164,1.555063147,-4.643681823,0.106872777,6.34E-15,0.012618778,0.547700556,9.93E-07,1.57E-14,1.24E-12,0.024351367,0.007400175,0.947006749,1.62E-21,1.79E-15,6.064396169,0.08463366,0.15185845,3.027738681,0.003520585,1.651091262,3.008462753,0.247558432
0.883082025,3.057589453,-3.582180439,0.076261181,0.001134718,0.00014876,0.673439613,5.28E-06,0.141139177,4.75E-12,0.026422378,0.001050195,0.7877053,9.03E-25,9.11E-21,6.171860167,0.103237593,0.205858222,2.991327888,4.83E-06,2.925804738,3.209838919,0.01079409
1.006525315,1.928301012,-4.134271611,0.11462042,1.26E-16,0.000852971,0.516404898,1.10E-06,9.69E-22,0.00020464,0.250775196,0.001784646,0.903820538,0.623836815,1.66E-31,6.030554367,0.090269713,0.157014595,3.235872954,1.26E-06,1.964564253,3.332658345,0.104378043
0.820601778,2.757039998,-3.676099957,0.074290677,1.03E-06,0.001908747,0.686551934,6.27E-19,1.49E-39,0.000592396,0.161360826,0.013349638,0.760744741,7.95E-46,0.000195749,5.498674823,0.115973291,0.722061504,3.085755994,0.055217389,2.668707191,2.899362385,0.040244238
1.097348511,2.241625873,-4.157010599,0.099856966,2.90E-06,0.001842929,0.513818793,1.37E-15,1.88E-25,0.001131235,0.213985828,2.88E-08,0.887578192,3.14E-31,5.00E-06,7.211880546,0.090454325,0.15597692,3.068952189,0.000525348,1.931221795,3.541399727,0.041063275
0.739852044,1.926352352,-4.148202463,0.064125452,3.10E-12,6.10E-05,0.568505469,1.19E-06,4.94E-12,0.003819976,0.02761953,1.14E-05,0.810794565,1.40E-16,0.007658878,6.372647164,0.105786674,0.722443292,2.256406042,0.000396909,1.765694092,3.326244842,0.132158872
0.750501842,1.833769108,-4.164534664,0.064491738,1.28E-11,0.001204465,0.601059479,7.04E-12,0.369208684,0.003642271,0.466202395,7.53E-07,0.703183952,9.09E-11,1.49E-06,6.257328963,0.112861177,0.876445137,2.480832456,3.32E-09,1.504299714,3.412904909,0.332040508
1.026544154,2.367508771,-4.212842435,0.076915845,4.35E-12,6.82E-06,0.520618181,1.07E-27,1.06E-31,8.65E-06,0.000942932,7.52E-08,0.854847684,1.18E-22,0.011379711,4.883354606,0.119310683,0.54948273,2.701044459,1.79E-30,3.441445116,3.418555841,0.004488037
0.78985681,2.522273406,-3.28851093,0.124298806,7.59E-10,0.01701864,0.582416754,0.259870511,1.13E-27,3.68E-05,0.085674419,8.99E-06,0.845488615,7.47E-21,1.39E-07,8.733548101,0.082897132,0.01923658,3.024191019,7.35E-10,2.088634693,3.007642259,0.006780767
0.857623959,2.211963578,-3.386893696,0.113767446,8.71E-05,0.000323485,0.521919008,7.73E-19,1.16E-26,0.016646169,0.052901967,0.083569151,0.633736696,4.68E-19,0.011092977,9.827034794,0.102567265,0.01982082,3.172320123,1.17E-15,2.871240469,3.494161793,0.004632855
0.931223823,2.36976897,-3.403448182,0.107585372,3.61E-06,0.000241285,0.573788192,0.000429772,2.77E-14,0.000108293,0.003381778,5.37E-06,0.804176825,1.83E-15,1.33E-07,7.981714153,0.124028259,0.139104023,2.920210279,1.11E-14,2.739816837,3.278919011,0.001376468
1.089173668,2.471366806,-4.081807735,0.085288604,1.22E-08,1.82E-05,0.559765665,2.58E-07,1.82E-16,0.011098863,0.046117145,1.37E-07,0.614461761,0.559539494,2.45E-05,6.284978411,0.088820241,0.061644822,3.627633831,1.27E-23,3.116351618,3.303869068,0.012470402
0.749017092,2.253833026,-3.67136772,0.101508891,0.000383029,0.000197503,0.698717024,1.11E-06,4.49E-28,0.00800162,0.002423174,0.070591178,1.093453093,1.33E-21,7.93E-09,5.611972985,0.117993348,0.095553734,2.38295513,5.36E-21,1.542520299,3.042129962,0.11527495
0.750232939,2.401370043,-3.37985393,0.09437055,8.40E-08,0.01682325,0.530063748,0.000569973,5.35E-38,0.000179697,0.206584506,5.86E-06,0.803964946,5.90E-14,0.000223385,5.659622967,0.119102391,0.035153491,3.267720693,4.97E-07,1.993863869,3.125289237,0.071146368
0.827037146,2.742354271,-3.178145466,0.093766106,0.00135645,0.000201386,0.679642205,1.69E-05,5.48E-32,0.004343271,0.010863028,2.25E-07,1.05074509,0.01258364,2.56E-05,5.740541491,0.115081511,0.025668678,2.407241065,0.017174804,2.685893398,3.149680205,0.03485921
0.844181782,2.891690212,-3.098047791,0.081633083,2.75E-07,0.001028598,0.647802976,0.0233499,2.24E-34,0.000119227,0.010367466,3.96E-08,1.085186368,1.32E-07,1.87E-07,5.201003244,0.10354819,0.102897508,2.712359025,1.60E-08,3.09005556,3.340912782,0.036709621
